2022/1/19/22895378/pennsylvania-redistricting-congressional-map-senate-vote-court-update;Votebeat Pennsylvania;Entry:ce864d32-43ad-4e12-85ce-52b7fe60a5bb;DUKBDM7Z5ZDIPPNWSDBSVGLZ44
2022/12/9/23501909/election-2020-audit-subpoena-doug-mastriano-tom-wolf;Votebeat Pennsylvania;Entry:b383cc4d-4312-4a04-a1e5-b3005de21e18;
2021/8/14/22627209/mike-lindell-cyber-symposium-qanon-dhs-warning-election-official-threats;Votebeat;Entry:4093dd47-fc26-422a-a415-83796819766c;
2023/5/22/23729845/adrian-fontes-election-funding-lawmakers-cash;Votebeat;Entry:11e296b0-c78d-4178-aec9-f1f448b9b192;
2022/6/6/23153357/ken-paxton-texas-voting-rights-voter-fraud-prosecution;Votebeat Texas;Entry:5575e890-5881-4c88-af54-014c90f68e3d;
2023/3/27/23654791/eric-misinformation-conspiracy-theories-states;Votebeat;Entry:2cecd2f7-d5ca-41f6-850b-cb9ba03cd4e5;
2022/8/15/23302394/election-night-results-delays-hand-counted-ballots;Votebeat;Entry:b807665e-3677-491b-aac3-b9267b1537aa;
2021/6/22/22640471/as-pa-house-advances-doomed-election-overhaul-senate-gop-charts-different-course-to-voter-id-other-changes;Votebeat;Entry:bdae7781-891a-44fd-9856-c5f2a27a6a8e;
2022/5/23/23132753/pennsylvania-primary-election-delayed-results-lancaster-ballots;Votebeat Pennsylvania;Entry:fbf645ed-1230-4780-a7f9-e90bd2e954b5;
23045551/eric-electronic-registration-information-center-voter-roll-matching-program;Votebeat;Entry:6c93d66d-0951-4dd2-8aeb-7df178a63c6c;
2023/8/7/23820725/cochise-county-authentix-mark-finchem-arizona-election-ballot-security-watermarks;Votebeat Arizona;Entry:8a73eb1e-dbcf-46dd-858b-3c8a9c36aae3;
2022/10/12/23401796/fredericksburg-election-lawsuit-laura-pressley-jeannette-hormuth;Votebeat Texas;Entry:eca4ceea-68f5-4308-ac5a-ee5b6e9c0528;
2022/3/8/22966047/what-went-wrong-with-harris-countys-primary-in-texas;Votebeat Texas;Entry:74e29fca-91c8-444a-b3f1-a30491fd043c;
2022/2/7/22922667/pennsylvania-redistricting-congressional-map-recommendation;Votebeat Pennsylvania;Entry:1a81be36-dd06-4cb8-9aa7-ff433b8a608e;
2022/12/30/23532792/harris-county-election-problems-ballot-paper;Votebeat Texas;Entry:594c2f43-9aee-40cc-a7d5-81c5ddf71d24;
2022/2/8/22923776/pennsylvania-redistricting-final-state-house-map-analysis-score;Votebeat Pennsylvania;Entry:9200021b-1355-4c11-92fe-fc9dcf84b987;
2022/10/18/23410059/maricopa-county-ballot-small-text-size-readability;Votebeat Arizona;Entry:09195a95-1cd8-446c-a5b6-481db9724ad0;
2022/11/9/23450283/election-day-smooth-problems-maricopa-harris;Votebeat;Entry:5a303416-7001-46b7-852c-cc55d656d8f9;
2023/5/2/23707397/harris-county-texas-election-bills-eric-voting-rights-bettencourt;Votebeat Texas;Entry:4c80c8ff-14e7-4d32-95d3-d97d4ea2eb92;
2020/5/23/23138337/pennsylvania-election-reporter-security-voting-rights-misinformation;Votebeat Pennsylvania;Entry:9f03cf4a-c2c6-49b0-8d88-1d89a94a02b6;
2023/6/16/23764136/tarrant-county-election-administrator-hire-clinton-ludwig;Votebeat Texas;Entry:743bb445-7498-44ee-8b20-9d897e6db48f;
2022/12/5/23490505/election-certify-arizona-cochise-procedural;Votebeat;Entry:5d498e83-00b1-400d-8a8b-b1e512ccfde5;
2022/3/14/22976936/eric-voter-registration-matching-states-data;Votebeat;Entry:6e073794-21bc-4511-9ce7-d0a405e0eeaf;7PFT5TIFRBG7TB5H465SYXQ4FM
2023/5/18/23728987/columbia-county-election-day-primary-2023;Votebeat Pennsylvania;Entry:be8d4c7f-0bc8-458b-98bf-297a26c1b4a3;
2021/6/12/22640434/will-election-administrators-dreams-finally-come-true;Votebeat Pennsylvania;Entry:bd2cf5a3-3658-4165-ae29-0d70a69f22fa;
2023/3/27/23658738/maricopa-county-rejected-veteran-ballot-howard-abe-hamadeh;Votebeat Arizona;Entry:2fbd536a-3ede-49f3-a86d-ae7228b8b45a;
2022/10/21/23416327/cochise-county-hand-count-ballots-secretary-state;Votebeat Arizona;Entry:1125c1de-eb5b-44a1-b842-360f5e250fea;
2022/8/3/23291544/stephen-richer-maricopa-elections-pentel-pen-conspiracy;Votebeat Arizona;Entry:8c143c59-d28a-4e0a-91a7-76114faeb7c4;
2023/2/27/23616276/fox-news-texts-dominion-lawsuit-election-funding;Votebeat;Entry:fb66c79b-12e6-4208-8872-0b28c679cdcb;
2023/2/20/23605830/nass-nased-election-funding-secretary-fontes;Votebeat;Entry:0538b221-81db-444c-b97e-15c13ee912f3;
2022/9/12/23344351/lindell-records-requests-elections-fraud-cast-vote-records;Votebeat;Entry:8ddb97f5-7656-4a12-b6a8-daa48730ef75;
2022/11/7/23446052/catherine-engelbrecht-gregg-phillips-jail-konnech-defamation-case;Votebeat Texas;Entry:06be5c6e-39fe-4f79-a70f-f4cebabf55fb;
2023/7/28/23810643/pennsylvania-act-88-election-budget-grants-mail-ballot-counting;Votebeat Pennsylvania;Entry:18845371-2aa9-4697-9509-3f5026e9a181;
2021/6/10/22641473/pa-gop-proposes-major-election-overhaul-including-stricter-voter-id-and-in-person-early-voting;Votebeat;Entry:a04789c3-0d72-4370-a841-7a14af664df5;
2022/3/28/22999811/ketanji-brown-jackson-supreme-court-voting-rights-election-law;Votebeat;Entry:63c5615b-026e-4071-9a23-c1c425addda5;
2022/8/4/23291926/tarrant-county-citizens-election-integrity-fraud;Votebeat Texas;Entry:cc1dddcd-ab6a-4c7b-8a04-48f880a30614;
2022/12/19/23512581/hobbs-arizona-twitter-censorship-misinformation;Votebeat;Entry:9c4817a8-cdeb-417b-8419-a00929d21022;
2023/7/17/23794882/secretaries-of-state-election-misinformation-social-media-injunction-nass;Votebeat;Entry:82fe5d2d-37b1-4007-bc81-1d94d7e950dd;
2022/5/2/23048935/trusted-source-election-information-voter-education-media;Votebeat;Entry:869c61e5-4072-40fe-9a68-fda096cf985b;
2023/2/9/23593397/pa-senate-election-audit-commonwealth-court-ruling;Votebeat Pennsylvania;Entry:918baf16-6797-4385-a5d0-90d7a05b1455;
2021/1/4/22715575/michigan-election-costs-rise-with-absentee-ballots-will-gop-foot-the-bill;Votebeat;Entry:f54b8710-e332-4c31-a930-fe5a0159dca6;
2022/10/20/23413651/sb1-mail-ballot-rejections-asian-latino-black-voters;Votebeat Texas;Entry:0b3c246d-b3c1-4941-a3ea-c57d03314b7a;
2023/8/7/23820177/trump-indictment-smith-jan-6-capitol-breach-fake-electors-accountability;Votebeat;Entry:29f034a6-e778-4f0b-99ac-b494974c399e;
2020/11/3/22628069/ballot-counting-process-tabulating-machines-election-research;Votebeat;Entry:5fe17b6c-92a7-4557-a299-134c8bbbdf05;
2022/7/27/23279844/combined-primary-ballot-voting-across-party-lines-rejection;Votebeat Michigan;Entry:5ea4074f-3f9a-4d9b-a7b3-39ba5ccb37a1;
2022/10/20/23414963/federal-only-ballot-error-secretary-state;Votebeat Arizona;Entry:b9bc8667-ddec-4c36-be75-357f1d97bda5;
2023/5/8/23060264/philadelphia-election-voting-rights-disability-ada-polling-place-access;Votebeat Pennsylvania;Entry:344ba938-96e9-4440-861a-98b417d8be65;
2023/4/3/23664621/luzerne-ballot-paper-shortage-congress-elections-voter-suppression;Votebeat;Entry:d0135933-81b6-4bff-9a00-5e86e4c4b1a0;
2023/2/7/23589804/cochise-county-elections-recorder-david-stevens-hand-count;Votebeat Arizona;Entry:40a18ddd-a82b-4393-b1b5-fd68cf4829ee;
2022/10/10/23392687/cruz-electoral-count-act-reform-certification-vote;Votebeat;Entry:7b99596a-0eb5-446d-90d3-73cb58e54dcb;
2021/6/26/22640412/justice-department-lawsuit-georgia-voting-law;Votebeat;Entry:d9f5b01a-4c6f-49d8-a036-d28d8bdbdaeb;
2023/3/13/23638826/senate-bill-2-felony-illegal-voting-intent;Votebeat Texas;Entry:ba35983e-8e1f-4222-9f04-4d831043d1a8;
2023/6/27/23775527/arizona-elections-would-have-fewer-rules-under-secretary-of-state-adrian-fontes-new-manual;Votebeat Arizona;Entry:6cf48d63-adda-41ed-9c44-949f82d2b80d;
2022/12/23/23524557/arizona-kari-lake-governor-election-small-ballots;Votebeat Arizona;Entry:3eeec4d6-c72a-4404-b585-8d5974514517;
2023/7/24/23803066/hand-counting-ballots-election-security-france-cyber-ninjas;Votebeat;Entry:6078f7d8-229e-4381-8c64-cf27542d4734;
2022/8/19/23313710/pinal-county-primary-election-ballot-shortages-election-office-troubles;Votebeat Arizona;Entry:7125f59a-7bab-40b5-9868-ea74a24dc096;
2022/11/8/23448335/mail-ballot-continuous-counting-act-88;Votebeat Pennsylvania;Entry:df8b1fef-beb5-4241-a8af-0bd52129e9e3;
2023/5/30/23742562/michigan-youth-vote-preregistration-hb-4569;Votebeat Michigan;Entry:d7fcfb4e-69dc-44d4-81d8-8a621f8ca654;
2022/11/15/23460771/cochise-county-hand-count-ballots-lawsuit;Votebeat Arizona;Entry:623a1817-454f-4161-8fd4-d08f43987b17;
2023/6/28/23777617/pinal-county-election-problems-geraldine-roll-resignation;Votebeat Arizona;Entry:0c01f84d-15a2-42fb-ae9b-17b3c30be5ac;
2020/11/10/22715593/sharpies-didnt-ruin-ballots-in-michigan-in-fact-theyre-often-preferred;Votebeat;Entry:becab7c6-0a1a-41e1-bed8-53511fdd4f78;
2022/3/24/22994069/pennsylvania-redistricting-what-makes-fair-political-map;Votebeat Pennsylvania;Entry:7de7956e-8f16-43a9-9b9c-f60aca09f6d5;
2023/6/12/23755424/alabama-milligan-supreme-court-roberts-kavanaugh-voting-rights-maps;Votebeat;Entry:b406d2e2-1148-4be9-9328-a2b7183ac586;
2023/6/19/23762750/texas-legislature-election-integrity-bills-polling-places;Votebeat;Entry:c0014712-d6e6-43bd-80eb-2b66cf20b477;
2021/5/14/22627928/how-democrats-can-revive-their-doomed-voting-rights-legislation;Votebeat;Entry:97d83e78-2fd5-4314-8afe-da193a430bf3;
2022/7/13/23211624/hb2243-arizona-voter-registration-removals-naturalized-citizens;Votebeat Arizona;Entry:b686c1ec-4a79-4e15-96e4-533273ec24eb;
2023/2/21/23604816/pa-2022-election-drop-box-mail-ballot-curing-scorecard;Votebeat Pennsylvania;Entry:547d25e4-2857-4910-ba0a-38d96f5aadf4;
2023/1/12/23552766/lycoming-hand-recount-2020-election;Votebeat Pennsylvania;Entry:8509e82b-91b7-467c-91c2-d09dbd9e453b;
2022/2/7/22921910/electoral-count-act-reform-bipartisan-proposals-angus-king;Votebeat;Entry:1a688fbb-1884-4422-a7f9-dfe1da99190a;
2023/3/30/23663709/maricopa-county-voter-signature-verification-lawsuit-kari-lake;Votebeat Arizona;Entry:42acdf94-8737-4871-8736-d6654d147ff4;
2021/6/15/22641458/gops-major-election-overhaul-advances-in-pa-house-as-democrats-call-it-a-farce;Votebeat;Entry:7c79e4c8-7e6d-449c-9c6d-ec50b5cbb286;
2021/1/4/23064556/experts-explain-the-most-common-michigan-voter-issues-on-election-day;Votebeat;Entry:2ef6f426-86da-4b20-b50d-37168ff85965;
2022/2/21/22944418/dallas-county-vietnamese-bilingual-ballots-vra-language;Votebeat Texas;Entry:c86681dd-7283-40bf-93dd-5dc7d14bc1f9;
2023/5/25/23737472/pinal-county-election-errors-hand-counting-ballots;Votebeat Arizona;Entry:a83e2808-3833-4a67-85db-b13ba945ea05;
2022/11/8/23446615/arizona-hand-counted-ballots-lawsuit;Votebeat Arizona;Entry:a9442daf-4bc9-4c88-9077-956af0bbf430;
2020/12/15/22711322/a-pandemic-false-fraud-claims-a-misplaced-flash-drive-how-milwaukee-elections-chief-led-high-pressure-vote-count;Votebeat;Entry:52884d5f-ccb5-4167-aa1d-2fec4c507c37;
2022/6/23/23180062/arizona-smart-drop-boxes-ballot-security-features;Votebeat Arizona;Entry:1e75b97d-ab22-4fa1-9f4f-51ace5380311;
2021/5/19/22444654/pennsylvania-2021-primary-polling-place-problems-ballot-shortage-pollworkers;Votebeat Pennsylvania;Entry:83562295-a47e-451c-ad60-a561a96b2b1a;
2021/1/23/22711308/in-evenly-split-wisconsin-partisan-divides-may-only-grow;Votebeat;Entry:c67743ec-62e1-4819-b9f2-c22d338c62c6;
2022/11/21/23466718/partisan-disenfranchisement-maricopa-harris-evidence;Votebeat;Entry:c607e4a6-f89b-4ec8-a0e3-42923aaab1cb;
2021/6/4/22627870/texas-democrats-walkout-republican-election-voting-bill;Votebeat Texas;Entry:7b9bfdaf-61db-492e-9950-ff1751f2fb5c;
2022/12/12/23502249/moore-harper-oral-argument-consequences-elections;Votebeat;Entry:99feab76-6f38-44b8-b176-ae78c8cb7cec;
2022/11/11/23454253/arizona-voting-problems-ballot-tabulator-printer-settings;Votebeat Arizona;Entry:be346724-44ad-400f-ae67-c38cb3f895ea;
2020/10/19/22715599/coronavirus-sidelines-veteran-poll-workers-adding-to-michigan-election-stress;Votebeat;Entry:fad1b799-9787-46e8-86c6-aa363aec4f2e;
2023/3/16/23643866/voter-registration-list-maintenance-jocelyn-benson;Votebeat Michigan;Entry:1580bab5-d45a-441c-815f-f89578b0707a;
2022/5/28/23144684/voting-laws-turnout-georgia-texas-obstacles;Votebeat;Entry:50f00717-d797-4e57-888f-f33732be7f92;
2020/12/1/22715564/weeks-after-vote-13-fake-fraud-claims-persist-in-michigan-heres-the-truth;Votebeat;Entry:98671650-2668-4db0-9b26-6c210ee10010;
2021/10/31/22754818/adams-township-michigan-clerk-election-qanon-tabulator;Votebeat Michigan;Entry:7e71ba70-d9d6-4611-85ea-63cf57e2919e;
2020/12/12/22715580/trump-dismiss-michigan-votes-gop-didnt-witness-experts-say-thats-absurd;Votebeat;Entry:fd1cfe14-05ec-43ab-a978-18e9bab91f62;
2022/10/18/23409603/register-to-vote-by-mail-ballot-michigan;Votebeat Michigan;Entry:2dd5c980-1877-450d-8d56-c578c71edcc8;GWXSPI3BBNEWLCKJNOUZMCMKMI
2022/12/15/23511254/john-scott-secretary-of-state-election-fraud-activists;Votebeat Texas;Entry:7345ab9a-f45b-464f-af1c-c2908ab25098;
2022/2/21/22944474/pennsylvania-redistricting-congressional-map-supreme-court-hearing;Votebeat Pennsylvania;Entry:35b4f7c1-75a5-4ec1-8eb3-2be6723ebcfe;
2021/7/31/22627246/arizona-partisan-election-audit-ballot-counting-finished;Votebeat Arizona;Entry:f875c526-65c3-4753-a2ca-43883f025999;
2022/10/12/23400974/cochise-county-hand-counting-legal-advice-attorney;Votebeat Arizona;Entry:92b7db48-10b4-4cef-96e5-fa9af6cbdc66;
2022/12/20/23519938/hamadeh-election-lawsuit-trial-lake-claims-dismissed;Votebeat Arizona;Entry:0031c521-5b1f-4c92-8985-ab69fef9e52d;
2021/10/18/22732799/texas-election-audit-bill-paul-bettencourt-trump;Votebeat Texas;Entry:5650d7ac-1ac8-4173-a1dc-0eccae5ecb5f;
2022/2/21/22944460/eric-voter-rolls-louisiana-withdrawal-kyle-ardoin;Votebeat;Entry:7cd8843b-331d-493a-9ee0-5539308d42ef;
2023/2/6/23584565/voter-rolls-clean-purge-misconceptions;Votebeat;Entry:e30702ea-2f09-44fd-889c-233bad7d7603;
2022/9/19/23356542/voter-registration-felony-lawsuit-penalties;Votebeat;Entry:974435b7-bd64-4ae3-812c-0b1880505926;
2023/5/1/23702532/cleta-mitchell-campus-polling-places-student-voting-voter-id;Votebeat;Entry:c5cbe0e6-c31b-415c-8213-393e84eeb5e5;
2023/3/13/23634072/eric-election-integrity-activists-clean-voter-rolls;Votebeat;Entry:e7855edc-333a-4959-8373-23a3e5ef350e;
2022/8/26/23323982/ken-paxton-ballots-public-records-legal;Votebeat Texas;Entry:9040b2bf-addc-43a8-a731-2d20c68f254e;
2022/9/14/23353874/true-the-vote-konnech-lawsuit-catherine-englebrecht-gregg-phillips-tiger-project;Votebeat Texas;Entry:9528cf73-bb23-49cb-b278-797282c2e241;
2022/10/5/23389270/michigan-proposal-2-early-voting-costs;Votebeat Michigan;Entry:8808a3fa-0ed6-46f8-af27-34b766c25401;
2023/1/2/23531478/2023-elections-misinformation-threats-democracy-midterms;Votebeat;Entry:710606f9-b1db-43ae-bc22-e11020619ce7;
2023/7/3/23778372/hanging-chads-lever-machines-online-ballots-flawed-voting;Votebeat;Entry:80409879-edb6-4863-9ca9-94de3f39d887;
2022/10/26/23425841/cochise-county-hand-counting-ballots-audit;Votebeat Arizona;Entry:64831707-f33e-4c48-a0e2-04bfa2c12c88;
2021/1/7/22715558/michigan-officials-faced-violent-threats-well-before-u-s-capitol-siege;Votebeat;Entry:f9e00395-a14c-4c1d-9829-f98a01996455;
2023/5/23/23734617/arizona-elections-voting-machine-ban-fact-check-sonny-borrelli-letter;Votebeat Arizona;Entry:0e58e785-9085-4ffc-a850-3917ba97b652;
2023/1/24/23568489/ken-paxton-ballot-public-records-lawsuits;Votebeat Texas;Entry:f120afc9-26e3-4530-9bf1-5564fd4f6382;
2022/4/25/23040572/zuckerberg-ctcl-grants-arnold-schwarzenegger-election-funding;Votebeat;Entry:5f1f48f7-23c8-4dc9-9bf3-eecabe7bf9fb;
2023/6/26/23774751/al-schmidt-confirmation-hearing-secretary-commonwealth;Votebeat Pennsylvania;Entry:e410797e-70ad-4688-95e9-a9680e2726d5;
2021/11/3/22762246/elections-new-jersey-epollbooks-virginia-witness-signatures;Votebeat;Entry:7770dbcc-1d28-4451-bd1c-41795a7a4270;
2023/2/13/23594541/voting-machines-costs-state-lawmakers-procurement;Votebeat;Entry:7aaff901-8f79-4e5d-a575-0af1e3c6448e;
2023/6/6/23751950/mohave-county-hand-count-ballots-arizona-plan-2024;Votebeat Arizona;Entry:b2ae22b5-12c6-4e94-bace-e77c552fa1fd;
2022/11/8/23447436/maricopa-county-voting-problems-ballot-tabulators;Votebeat Arizona;Entry:0042d985-27e3-4104-8bb9-eb3d902cca15;
2023/3/6/23624031/elections-security-integrity-federal-funding;Votebeat;Entry:f880a489-0345-4f2c-b719-60c90be438eb;
2023/5/27/23740272/illegal-voting-felony-hb1243-intent;Votebeat Texas;Entry:bb053830-12b1-45b6-9ad7-05f0ee877918;
2023/3/1/23621385/gun-ban-polling-places-drop-boxes-house-bill;Votebeat Michigan;Entry:35dbbd0b-19a9-4f35-a8ee-532ca595cadc;
2020/12/3/22711327/despite-a-surge-in-absentee-voting-changes-to-ballot-processing-languish-in-wisconsin;Votebeat;Entry:43c1adad-cc63-49ac-8d4f-e9ae54c68abe;
2022/9/22/23367781/ballot-drop-box-usage-2022-primary-yavapai-yuma;Votebeat Arizona;Entry:75f1cece-f6c4-499d-a01a-ba2ad5173820;
2022/11/8/23448117/mail-ballot-curing-deadline-misinformation;Votebeat Pennsylvania;Entry:89d2ae28-f8e7-489e-92ff-00055367f520;
2023/5/15/23721108/pinal-county-arizona-elections-mistakes-ballots;Votebeat;Entry:f62e5f36-d8dd-4a66-976d-2063925e46b5;
2022/2/4/22923790/pennsylvania-redistricting-legislative-maps-final-vote;Votebeat Pennsylvania;Entry:241379a7-00d7-412f-ad5d-4201f1e5073f;
2023/1/8/23543044/lycoming-county-hand-recount-2020-presidential-election;Votebeat Pennsylvania;Entry:a48bef25-aa10-42c6-aaa1-6b2227f6af0e;
2023/5/8/23712396/north-carolina-supreme-court-moore-independent-state-legislature-voter-id;Votebeat;Entry:f5d72524-4e84-4073-b977-87b4b476a789;
2023/6/20/23767777/texas-voting-mail-ballot-disabilities-abbott-veto;Votebeat Texas;Entry:e268e851-6bbb-4869-b8d1-5bae963bf467;